alpha,chi,initial,final,q,eta_abs_M,landau_zener_z,depletion_probability
0.42499999999999993,0.5228851362802492,43+3,43+1,0.01333521432163324,9.700495559239733e-07,3.4783463628333253,0.999999999677557
0.42499999999999993,0.5228851362802492,43+3,43+1,0.01778279410038923,1.2879290868381584e-06,4.6047162774400725,0.9999999999997278
0.42499999999999993,0.5228851362802492,43+3,43+1,0.023713737056616554,1.707530717663308e-06,6.081310321633219,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.03162277660168379,2.2595717382134207e-06,8.006201453950249,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.042169650342858224,2.9826935466030463e-06,10.496971413194643,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.05623413251903491,3.924522817917023e-06,13.688663711866218,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.07498942093324558,5.142127796441374e-06,17.72642129175269,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.1,6.701227639201343e-06,22.749590064636333,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.1333521432163324,8.673256414949877e-06,28.863784066218674,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.1778279410038923,1.11292321991279e-05,36.09870559246007,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.23713737056616552,1.4129576017238114e-05,44.35386878237197,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.31622776601683794,1.7709895891047494e-05,53.342860852093445,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.4216965034285822,2.186453074229811e-05,62.55805320134368,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.5623413251903491,2.653207008800532e-05,71.28555195633615,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,0.7498942093324559,3.158895522244149e-05,78.69401925453772,1.0
0.42499999999999993,0.5228851362802492,43+3,43+1,1.0,3.6856752015607386e-05,83.9933154610702,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0001,5.408424242743897e-08,0.33593233528598015,0.8788499129604532
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0001333521432163324,7.212009130020491e-08,0.4479480710264883,0.9400677629955504
0.42499999999999993,0.5228851362802492,43+3,41+1,0.00017782794100389227,9.61694107974302e-08,0.5973040824980054,0.9765520506358147
0.42499999999999993,0.5228851362802492,43+3,41+1,0.00023713737056616554,1.2823636614341937e-07,0.7964390807253645,0.9932901207928607
0.42499999999999993,0.5228851362802492,43+3,41+1,0.00031622776601683794,1.709924219829711e-07,1.0619286324654271,0.9987345081027187
0.42499999999999993,0.5228851362802492,43+3,41+1,0.00042169650342858224,2.279980203902829e-07,1.4158557798855118,0.9998630759592887
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0005623413251903491,3.039975090280984e-07,1.8876317170714174,0.999992934875148
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0007498942093324559,4.053112190487623e-07,2.5164111434357324,0.999999864063439
0.42499999999999993,0.5228851362802492,43+3,41+1,0.001,5.403561523644528e-07,3.354290910609,0.9999999992969769
0.42499999999999993,0.5228851362802492,43+3,41+1,0.001333521432163324,7.203365025250008e-07,4.470535993237496,0.9999999999993676
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0017782794100389228,9.601576953972831e-07,5.957144975175767,0.9999999999999999
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0023713737056616554,1.2796332690937569e-06,7.9361480721775255,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.0031622776601683794,1.705073030990948e-06,10.569120914922042,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.004216965034285823,2.2713634035298596e-06,14.069487064350888,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.005623413251903491,3.024675593088913e-06,18.7182493156352,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.007498942093324558,4.025961146342647e-06,24.883789747439526,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.01,5.355410975414031e-06,33.04622824822917,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.01333521432163324,7.118050142689972e-06,43.82638296867793,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.01778279410038923,9.450593286041784e-06,58.01839092091121,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.023713737056616554,1.2529555004985127e-05,76.62314424897387,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.03162277660168379,1.6580333278219462e-05,100.8763402041981,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.042169650342858224,2.188647177388351e-05,132.25948228778427,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.05623413251903491,2.8797446515457904e-05,172.47408842776025,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.07498942093324558,3.773201407254521e-05,223.34892709294758,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.1,4.9172409865165193e-05,286.63972547605607,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.1333521432163324,6.364280431345224e-05,363.6771967070316,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.1778279410038923,8.16643153530198e-05,454.83558304412605,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.23713737056616552,0.00010368030166237509,558.8487852070378,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.31622776601683794,0.00012995204853655432,672.1080664446665,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.4216965034285822,0.00016043801599581567,788.2174204019581,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.5623413251903491,0.00019468758489961933,898.1819446028757,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,0.7498942093324559,0.00023179410356448767,991.5269686899627,1.0
0.42499999999999993,0.5228851362802492,43+3,41+1,1.0,0.00027044825425840855,1058.2969107214901,1.0
0.45,0.742385297295443,32+2,32+0,0.0001,3.532258260768034e-11,0.0032803471227848754,0.020400073411423417
0.45,0.742385297295443,32+2,32+0,0.0001333521432163324,4.7101850156128104e-11,0.004374170068200939,0.02710947999149494
0.45,0.742385297295443,32+2,32+0,0.00017782794100389227,6.28085335905671e-11,0.005832617234604641,0.03598402690753243
0.45,0.742385297295443,32+2,32+0,0.00023713737056616554,8.375155929172481e-11,0.007777151445414658,0.04769058733591148
0.45,0.742385297295443,32+2,32+0,0.00031622776601683794,1.1167566891380859e-10,0.010369631524590611,0.06307713037711617
0.45,0.742385297295443,32+2,32+0,0.00042169650342858224,1.4890619796381808e-10,0.013825696266695803,0.08320318919580742
0.45,0.742385297295443,32+2,32+0,0.0005623413251903491,1.985416942759335e-10,0.018432543168853815,0.10936009872816041
0.45,0.742385297295443,32+2,32+0,0.0007498942093324559,2.6470998527671274e-10,0.02457251412575678,0.14306538603223193
0.45,0.742385297295443,32+2,32+0,0.001,3.5290824041899215e-10,0.032754329910613125,0.1860053817116918
0.45,0.742385297295443,32+2,32+0,0.001333521432163324,4.704539524595081e-10,0.04365435637578197,0.23988718093048086
0.45,0.742385297295443,32+2,32+0,0.0017782794100389228,6.270819001962027e-10,0.058170950893115074,0.3061495724433704
0.45,0.742385297295443,32+2,32+0,0.0023713737056616554,8.357323654064652e-10,0.07749572684749162,0.3854838152833147
0.45,0.742385297295443,32+2,32+0,0.0031622776601683794,1.1135883630081126e-09,0.10320645481809601,0.4771524142969735
0.45,0.742385297295443,32+2,32+0,0.004216965034285823,1.4834343212052008e-09,0.13738719546396888,0.578202192087367
0.45,0.742385297295443,32+2,32+0,0.005623413251903491,1.9754247947848496e-09,0.18278191420257872,0.6828728995705045
0.45,0.742385297295443,32+2,32+0,0.007498942093324558,2.6293674235668405e-09,0.2429878267970464,0.7827567407975211
0.45,0.742385297295443,32+2,32+0,0.01,3.497635135241694e-09,0.32269325803569043,0.8683411981892017
0.45,0.742385297295443,32+2,32+0,0.01333521432163324,4.648820116286192e-09,0.4279604377797767,0.9320480699430129
0.45,0.742385297295443,32+2,32+0,0.01778279410038923,6.172211110947189e-09,0.5665440379950295,0.9715526757955467
0.45,0.742385297295443,32+2,32+0,0.023713737056616554,8.183090339017602e-09,0.748217674734635,0.9909155425702575
0.45,0.742385297295443,32+2,32+0,0.03162277660168379,1.0828665903354707e-08,0.9850478134657848,0.9979486105777022
0.45,0.742385297295443,32+2,32+0,0.042169650342858224,1.4294121032773282e-08,1.2915011941747343,0.9997009026126615
0.45,0.742385297295443,32+2,32+0,0.05623413251903491,1.8807699577140684e-08,1.6841929766817532,0.9999746338909824
0.45,0.742385297295443,32+2,32+0,0.07498942093324558,2.46428927209205e-08,2.180980910166694,0.9999988814833946
0.45,0.742385297295443,32+2,32+0,0.1,3.2114649878128285e-08,2.7990095027344313,0.9999999769752331
0.45,0.742385297295443,32+2,32+0,0.1333521432163324,4.15653083384199e-08,3.551273040818735,0.9999999997960827
0.45,0.742385297295443,32+2,32+0,0.1778279410038923,5.333521180456134e-08,4.441425964275875,0.9999999999992406
0.45,0.742385297295443,32+2,32+0,0.23713737056616552,6.771391917288762e-08,5.457104934733676,0.9999999999999987
0.45,0.742385297295443,32+2,32+0,0.31622776601683794,8.487207666129616e-08,6.5630709829863845,1.0
0.45,0.742385297295443,32+2,32+0,0.4216965034285822,1.0478255438314902e-07,7.696867718742613,1.0
0.45,0.742385297295443,32+2,32+0,0.5623413251903491,1.2715105161235818e-07,8.770660779669019,1.0
0.45,0.742385297295443,32+2,32+0,0.7498942093324559,1.5138543138723835e-07,9.682166011607134,1.0
0.45,0.742385297295443,32+2,32+0,1.0,1.7663057432970557e-07,10.33416810912828,1.0
0.45,0.742385297295443,32+2,30+0,0.0001,5.916208963357801e-08,0.007768619397713492,0.04763953414856186
0.45,0.742385297295443,32+2,30+0,0.0001333521432163324,7.889128356764884e-08,0.010359044689110492,0.06301480508582644
0.45,0.742385297295443,32+2,30+0,0.00017782794100389227,1.0519853928321663e-07,0.013812984325183299,0.08312996034946694
0.45,0.742385297295443,32+2,30+0,0.00023713737056616554,1.402761885449332e-07,0.018418090316768585,0.10927921609273773
0.45,0.742385297295443,32+2,30+0,0.00031622776601683794,1.870465137713895e-07,0.024557681731159547,0.14298552056038194
0.45,0.742385297295443,32+2,30+0,0.00042169650342858224,2.4940423889093564e-07,0.03274244102348669,0.18594457397670103
0.45,0.742385297295443,32+2,30+0,0.0005623413251903491,3.325391476386895e-07,0.04365251817898535,0.23987840178111344
0.45,0.742385297295443,32+2,30+0,0.0007498942093324559,4.433649727650094e-07,0.05819338708455995,0.30624737816341063
0.45,0.742385297295443,32+2,30+0,0.001,5.910889694559577e-07,0.07756981599150822,0.38576981571559854
0.45,0.742385297295443,32+2,30+0,0.001333521432163324,7.879672676546761e-07,0.10338359540672237,0.4777340236672271
0.45,0.742385297295443,32+2,30+0,0.0017782794100389228,1.0503047299529979e-06,0.13776224301166085,0.5791949855558765
0.45,0.742385297295443,32+2,30+0,0.0023713737056616554,1.3997751427470286e-06,0.18352777443755025,0.6843556000980043
0.45,0.742385297295443,32+2,30+0,0.0031622776601683794,1.8651584817263701e-06,0.24441671471293297,0.7846984145468338
0.45,0.742385297295443,32+2,30+0,0.004216965034285823,2.484616576636877e-06,0.3253646006745601,0.8705325885355675
0.45,0.742385297295443,32+2,30+0,0.005623413251903491,3.3086555440043638e-06,0.4328697759948852,0.9341121362770916
0.45,0.742385297295443,32+2,30+0,0.007498942093324558,4.403949533374369e-06,0.5754512781748596,0.9731010228167836
0.45,0.742385297295443,32+2,30+0,0.01,5.8582184002516195e-06,0.7642121428171276,0.9917841207822071
0.45,0.742385297295443,32+2,30+0,0.01333521432163324,7.786347772608857e-06,1.0135091299628785,0.9982845256952688
0.45,0.742385297295443,32+2,30+0,0.01778279410038923,1.0337888116477224e-05,1.341707093330607,0.9997818209049125
0.45,0.742385297295443,32+2,30+0,0.023713737056616554,1.370592658792054e-05,1.7719522123990656,0.9999853856130363
0.45,0.742385297295443,32+2,30+0,0.03162277660168379,1.8137023272104756e-05,2.332820663463487,0.9999995691666657
0.45,0.742385297295443,32+2,30+0,0.042169650342858224,2.3941343110915893e-05,3.058573027088129,0.9999999954927612
0.45,0.742385297295443,32+2,30+0,0.05623413251903491,3.1501173641314234e-05,3.9885578380604607,0.9999999999869319
0.45,0.742385297295443,32+2,30+0,0.07498942093324558,4.127458754017444e-05,5.165066369677284,0.9999999999999919
0.45,0.742385297295443,32+2,30+0,0.1,5.378909622049215e-05,6.628700775687112,1.0
0.45,0.742385297295443,32+2,30+0,0.1333521432163324,6.961808327769935e-05,8.410234526661899,1.0
0.45,0.742385297295443,32+2,30+0,0.1778279410038923,8.933159323183884e-05,10.518322179967857,1.0
0.45,0.742385297295443,32+2,30+0,0.23713737056616552,0.00011341461070505559,12.923684495724704,1.0
0.45,0.742385297295443,32+2,30+0,0.31622776601683794,0.00014215295247782146,15.542867458402878,1.0
0.45,0.742385297295443,32+2,30+0,0.4216965034285822,0.00017550117847564225,18.227959915015354,1.0
0.45,0.742385297295443,32+2,30+0,0.5623413251903491,0.00021296636194598022,20.770949815169914,1.0
0.45,0.742385297295443,32+2,30+0,0.7498942093324559,0.0002535567277292535,22.929604665068904,1.0
0.45,0.742385297295443,32+2,30+0,1.0,0.00029584002921270676,24.473696175071204,1.0
0.45,0.5485222024975507,43+3,43+1,0.0001,8.740916638719575e-09,0.01961638672083626,0.11596037512010202
0.45,0.5485222024975507,43+3,43+1,0.0001333521432163324,1.165581096707962e-08,0.02615741823313235,0.15155660291159656
0.45,0.5485222024975507,43+3,43+1,0.00017782794100389227,1.554258255725596e-08,0.03487889268605383,0.19679920965967423
0.45,0.5485222024975507,43+3,43+1,0.00023713737056616554,2.07251379737044e-08,0.04650715446548473,0.2533905607620995
0.45,0.5485222024975507,43+3,43+1,0.00031622776601683794,2.763523050935126e-08,0.06201011494364471,0.32268650151296735
0.45,0.5485222024975507,43+3,43+1,0.00042169650342858224,3.684828705326323e-08,0.08267728825664065,0.40516827157928836
0.45,0.5485222024975507,43+3,43+1,0.0005623413251903491,4.91310734056784e-08,0.1102261076388096,0.4997118567172422
0.45,0.5485222024975507,43+3,43+1,0.0007498942093324559,6.550506061347085e-08,0.14694296723843012,0.602781945234957
0.45,0.5485222024975507,43+3,43+1,0.001,8.733057672710739e-08,0.19587000346565994,0.7079083125523778
0.45,0.5485222024975507,43+3,43+1,0.001333521432163324,1.1641840650435819e-07,0.2610518657518008,0.8060659734923047
0.45,0.5485222024975507,43+3,43+1,0.0017782794100389228,1.551775156461255e-07,0.347860706786839,0.8875979700720226
0.45,0.5485222024975507,43+3,43+1,0.0023713737056616554,2.0681010274456738e-07,0.4634223422556925,0.9456205227035894
0.45,0.5485222024975507,43+3,43+1,0.0031622776601683794,2.7556827197526744e-07,0.6171717973796442,0.9793037916979128
0.45,0.5485222024975507,43+3,43+1,0.004216965034285823,3.670902517148008e-07,0.821571698309891,0.9942702720273543
0.45,0.5485222024975507,43+3,43+1,0.005623413251903491,4.888380798497914e-07,1.0930308837342013,0.9989591479151979
0.45,0.5485222024975507,43+3,43+1,0.007498942093324558,6.506625440509355e-07,1.453060606238479,0.9998916180560499
0.45,0.5485222024975507,43+3,43+1,0.01,8.655238346914304e-07,1.9296969207517098,0.9999945758173842
0.45,0.5485222024975507,43+3,43+1,0.01333521432163324,1.150395755491129e-06,2.5591917972325593,0.9999998961040893
0.45,0.5485222024975507,43+3,43+1,0.01778279410038923,1.5273736746994648e-06,3.3879179634683667,0.9999999994308724
0.45,0.5485222024975507,43+3,43+1,0.023713737056616554,2.024985298920691e-06,4.474321378067772,0.9999999999993824
0.45,0.5485222024975507,43+3,43+1,0.03162277660168379,2.6796587050570815e-06,5.890559176875933,0.9999999999999999
0.45,0.5485222024975507,43+3,43+1,0.042169650342858224,3.5372192843020586e-06,7.723142072185772,1.0
0.45,0.5485222024975507,43+3,43+1,0.05623413251903491,4.654148197366597e-06,10.07142826856018,1.0
0.45,0.5485222024975507,43+3,43+1,0.07498942093324558,6.098123498015115e-06,13.042206621191474,1.0
0.45,0.5485222024975507,43+3,43+1,0.1,7.94708248216677e-06,16.738000823010744,1.0
0.45,0.5485222024975507,43+3,43+1,0.1333521432163324,1.028573984196178e-05,21.236516354049552,1.0
0.45,0.5485222024975507,43+3,43+1,0.1778279410038923,1.3198316937073436e-05,26.559606665417007,1.0
0.45,0.5485222024975507,43+3,43+1,0.23713737056616552,1.6756467932854675e-05,32.6333393293573,1.0
0.45,0.5485222024975507,43+3,43+1,0.31622776601683794,2.1002420895750165e-05,39.246986266886864,1.0
0.45,0.5485222024975507,43+3,43+1,0.4216965034285822,2.5929462271426862e-05,46.0270599599826,1.0
0.45,0.5485222024975507,43+3,43+1,0.5623413251903491,3.146476448263704e-05,52.448313306915146,1.0
0.45,0.5485222024975507,43+3,43+1,0.7498942093324559,3.746179747866832e-05,57.89908984320559,1.0
0.45,0.5485222024975507,43+3,43+1,1.0,4.370895365191724e-05,61.79804468214132,1.0
0.45,0.5485222024975507,43+3,41+1,0.0001,6.372940765010024e-08,0.19969585423189165,0.714846046605919
0.45,0.5485222024975507,43+3,41+1,0.0001333521432163324,8.498169692215929e-08,0.26628390094990634,0.8123376786064237
0.45,0.5485222024975507,43+3,41+1,0.00017782794100389227,1.1331987486747158e-07,0.35506897211634236,0.8925751932913133
0.45,0.5485222024975507,43+3,41+1,0.00023713737056616554,1.5110552143696676e-07,0.47344529199226465,0.9489395218326225
0.45,0.5485222024975507,43+3,41+1,0.00031622776601683794,2.0148651948394763e-07,0.6312662495349202,0.9810577958764597
0.45,0.5485222024975507,43+3,41+1,0.00042169650342858224,2.686582659332305e-07,0.8416591668459088,0.9949496640380012
0.45,0.5485222024975507,43+3,41+1,0.0005623413251903491,3.5821119623629543e-07,1.1221076050773404,0.9991329466224667
0.45,0.5485222024975507,43+3,41+1,0.0007498942093324559,4.775927838607017e-07,1.4958871775747815,0.9999171878969652
0.45,0.5485222024975507,43+3,41+1,0.001,6.367210848238288e-07,1.9939669938772016,0.999996377927271
0.45,0.5485222024975507,43+3,41+1,0.001333521432163324,8.48798403273429e-07,2.657521799096778,0.9999999439881142
0.45,0.5485222024975507,43+3,41+1,0.0017782794100389228,1.1313883384878496e-06,3.541240391724189,0.9999999997828146
0.45,0.5485222024975507,43+3,41+1,0.0023713737056616554,1.5078378948936325e-06,4.717663952281085,0.9999999999998661
0.45,0.5485222024975507,43+3,41+1,0.0031622776601683794,2.009148864588425e-06,6.282841536491989,1.0
